date,PERIOD,SEASON,SITE,ID,RELIEF,TRANSECT,PatMin,MesFra,StrPur,MegUnd,DerImb,PisGig,PycHel,SteOsm,LamSpp,MacJuv,LamJuv,EisArb,PteCal,MacPyr
6/28/2012,64,SPRING,4,4_10R,NA,10R,23,25,77,0,0,8,1,1,7,0,0,0,1,3
6/28/2012,64,SPRING,4,4_22L,NA,22L,15,17,118,0,0,9,0,2,3,0,0,0,0,3
6/28/2012,64,SPRING,4,4_32L,NA,32L,9,34,56,0,1,5,0,0,6,1,0,7,1,3
6/28/2012,64,SPRING,4,4_39L,NA,39L,20,21,42,0,1,3,1,3,17,0,6,4,0,3
6/28/2012,64,SPRING,4,4_45L,NA,45L,11,4,25,0,0,3,1,3,22,2,0,6,1,10
6/28/2012,64,SPRING,5,5_10R,NA,10R,20,44,75,0,2,8,1,0,6,0,2,8,0,2
6/28/2012,64,SPRING,5,5_22R,NA,22R,14,2,111,0,1,0,0,1,10,3,0,7,0,6
6/28/2012,64,SPRING,5,5_32L,NA,32L,6,110,111,0,0,4,0,2,2,1,0,7,0,14
6/28/2012,64,SPRING,5,5_39R,NA,39R,10,4,27,0,0,1,0,9,11,0,9,2,0,5
6/28/2012,64,SPRING,5,5_45R,NA,45R,7,21,102,0,0,6,0,12,11,0,0,1,5,14
6/28/2012,64,SPRING,6,6_10R,NA,10R,1,16,742,1,0,1,0,20,3,2,0,0,3,2
6/28/2012,64,SPRING,6,6_22L,NA,22L,7,106,595,1,0,2,0,17,2,1,0,0,6,2
6/28/2012,64,SPRING,6,6_22R,NA,22R,0,5,406,0,0,0,0,23,11,4,8,19,7,14
6/28/2012,64,SPRING,6,6_32L,NA,32L,6,88,595,0,0,2,0,6,0,0,0,16,0,3
6/28/2012,64,SPRING,6,6_39L,NA,39L,0,14,683,0,1,1,0,36,9,0,0,6,3,5
11/7/2012,65,FALL,1,1_10R,NA,10R,2,2,863,0,0,2,0,5,0,0,0,0,0,0
11/7/2012,65,FALL,1,1_22R,NA,22R,0,4,348,0,0,0,1,77,2,1,0,3,18,3
11/7/2012,65,FALL,1,1_32L,NA,32L,0,28,397,3,0,0,0,32,4,4,0,0,131,6
11/7/2012,65,FALL,1,1_39R,NA,39R,3,3,995,0,0,3,0,0,0,0,0,0,0,0
11/7/2012,65,FALL,1,1_45R,NA,45R,4,13,1070,0,0,4,1,17,0,0,0,0,0,0
11/7/2012,65,FALL,2,2_10L,NA,10L,5,145,288,0,0,10,0,26,32,2,0,3,38,5
11/7/2012,65,FALL,2,2_22L,NA,22L,9,16,37,0,0,4,0,16,69,8,6,1,56,4
11/7/2012,65,FALL,2,2_32R,NA,32R,8,22,52,0,0,4,0,19,19,27,10,3,48,7
11/7/2012,65,FALL,2,2_39L,NA,39L,3,7,83,0,0,2,0,22,35,7,19,0,49,8
11/7/2012,65,FALL,2,2_45L,NA,45L,4,6,98,0,0,2,0,12,16,9,23,0,13,5
11/7/2012,65,FALL,3,3_10R,NA,10R,7,2,58,0,0,2,2,40,21,37,17,1,28,1
11/7/2012,65,FALL,3,3_22R,NA,22R,3,0,0,2,0,0,0,19,27,0,21,0,202,1
11/7/2012,65,FALL,3,3_32L,NA,32L,3,6,45,0,0,3,0,36,36,10,2,1,57,7
11/7/2012,65,FALL,3,3_39R,NA,39R,2,2,22,0,0,1,0,25,33,0,10,0,71,5
11/7/2012,65,FALL,3,3_45L,NA,45L,6,6,42,0,0,3,0,17,32,3,9,0,54,8
11/7/2012,65,FALL,4,4_10R,NA,10R,23,87,66,0,1,12,1,2,6,1,0,5,0,2
11/7/2012,65,FALL,4,4_22L,NA,22L,7,42,75,0,0,8,1,1,8,2,0,7,0,9
11/7/2012,65,FALL,4,4_32L,NA,32L,15,100,136,0,2,8,0,1,13,2,0,9,1,4
11/7/2012,65,FALL,4,4_39L,NA,39L,25,65,110,0,0,3,0,13,45,4,6,6,1,10
11/7/2012,65,FALL,4,4_45L,NA,45L,2,53,240,0,0,0,1,3,19,1,0,6,4,9
11/7/2012,65,FALL,5,5_10R,NA,10R,8,38,336,0,0,3,0,2,6,6,7,26,0,15
11/7/2012,65,FALL,5,5_22R,NA,22R,9,53,337,1,0,7,1,5,5,23,12,12,1,6
11/7/2012,65,FALL,5,5_32L,NA,32L,13,165,336,0,0,13,0,0,8,5,0,12,0,8
11/7/2012,65,FALL,5,5_39R,NA,39R,15,59,112,0,0,6,0,7,13,1,6,2,2,8
11/7/2012,65,FALL,5,5_45R,NA,45R,8,0,0,0,0,1,0,17,18,22,17,0,19,10
11/7/2012,65,FALL,6,6_10R,NA,10R,0,19,1768,0,0,0,0,44,3,0,0,2,0,0
11/7/2012,65,FALL,6,6_22L,NA,22L,20,186,529,0,1,9,0,33,7,10,8,5,2,5
11/7/2012,65,FALL,6,6_22R,NA,22R,0,13,1058,1,0,0,0,66,35,3,0,10,6,16
11/7/2012,65,FALL,6,6_32L,NA,32L,6,103,986,1,0,4,1,6,2,2,4,16,0,2
11/7/2012,65,FALL,6,6_39L,NA,39L,3,20,889,0,0,1,0,41,29,4,0,9,2,7
11/7/2012,65,FALL,7,7_10R,NA,10R,7,0,0,1,0,1,0,0,23,0,0,43,2,6
11/7/2012,65,FALL,7,7_32L,NA,32L,7,0,0,0,0,0,1,0,3,1,0,4,1,0
11/7/2012,65,FALL,7,7_39R,NA,39R,5,0,0,0,0,0,1,0,6,2,0,9,5,2
11/7/2012,65,FALL,7,7_45R,NA,45R,6,0,0,0,0,0,1,2,9,4,5,4,13,0
10/22/2013,67,FALL,1,1_10R,NA,10R,1,3,290,0,0,2,0,0,0,0,1,0,0,0
10/22/2013,67,FALL,1,1_22R,NA,22R,2,7,117,0,0,5,2,0,4,0,2,0,4,0
10/22/2013,67,FALL,1,1_32L,NA,32L,3,9,214,6,0,0,0,84,13,14,27,1,40,0
10/22/2013,67,FALL,1,1_39R,NA,39R,3,20,785,0,0,6,0,0,0,0,0,0,0,0
10/22/2013,67,FALL,1,1_45R,NA,45R,0,15,605,0,0,10,0,0,0,0,0,0,0,0
10/22/2013,67,FALL,2,2_10L,NA,10L,5,117,116,0,0,11,0,11,13,0,26,9,32,5
10/22/2013,67,FALL,2,2_22L,NA,22L,4,18,54,0,0,4,1,10,54,0,13,7,33,2
10/22/2013,67,FALL,2,2_32R,NA,32R,12,14,44,0,0,1,0,9,55,0,6,7,41,2
10/22/2013,67,FALL,2,2_39L,NA,39L,3,5,47,0,0,4,0,46,79,0,7,3,57,2
10/22/2013,67,FALL,2,2_45L,NA,45L,4,8,290,0,0,3,0,61,100,0,8,5,25,7
10/22/2013,67,FALL,3,3_10R,NA,10R,6,7,125,0,0,1,0,81,79,0,38,2,24,6
10/22/2013,67,FALL,3,3_22R,NA,22R,2,0,2,0,0,1,0,18,22,0,31,0,180,0
10/22/2013,67,FALL,3,3_32L,NA,32L,13,1,25,0,0,1,0,33,85,0,19,3,49,11
10/22/2013,67,FALL,3,3_39R,NA,39R,2,5,26,0,0,2,1,57,37,0,15,1,66,6
10/22/2013,67,FALL,3,3_45L,NA,45L,6,5,30,0,0,10,0,10,70,0,24,1,70,9
10/22/2013,67,FALL,4,4_10R,NA,10R,22,25,67,0,0,10,0,1,0,1,5,5,1,1
10/22/2013,67,FALL,4,4_22L,NA,22L,37,14,14,0,1,17,1,5,3,0,4,9,0,0
10/22/2013,67,FALL,4,4_32L,NA,32L,29,144,356,0,0,15,0,9,21,9,12,16,0,3
10/22/2013,67,FALL,4,4_39L,NA,39L,46,52,173,0,0,5,2,6,34,6,2,9,2,0
10/22/2013,67,FALL,4,4_45L,NA,45L,11,65,368,1,0,1,0,5,22,1,5,5,4,2
10/22/2013,67,FALL,5,5_10R,NA,10R,17,0,63,1,1,7,0,0,1,0,3,16,0,0
10/22/2013,67,FALL,5,5_22R,NA,22R,11,11,67,0,0,5,1,2,7,1,3,9,0,0
10/22/2013,67,FALL,5,5_32L,NA,32L,6,80,446,0,1,2,0,0,7,9,5,7,0,4
10/22/2013,67,FALL,5,5_39R,NA,39R,18,43,141,0,1,12,2,5,14,2,24,2,4,3
10/22/2013,67,FALL,5,5_45R,NA,45R,3,0,4,0,0,0,0,22,41,6,6,0,18,5
10/22/2013,67,FALL,6,6_10R,NA,10R,1,27,1910,1,0,0,0,46,3,6,4,12,0,15
10/22/2013,67,FALL,6,6_22L,NA,22L,16,161,98,1,1,7,1,17,3,0,5,9,0,0
10/22/2013,67,FALL,6,6_22R,NA,22R,0,8,210,0,0,0,0,20,11,5,6,9,0,0
10/22/2013,67,FALL,6,6_32L,NA,32L,2,182,1253,0,0,4,0,8,6,9,8,20,0,20
10/22/2013,67,FALL,6,6_39L,NA,39L,17,19,1204,0,0,2,0,41,38,2,22,6,3,27
10/22/2013,67,FALL,7,7_10R,NA,10R,6,0,0,0,0,3,3,4,9,0,4,73,0,2
10/22/2013,67,FALL,7,7_22R,NA,22R,13,0,0,0,0,0,1,2,8,2,3,70,0,2
10/22/2013,67,FALL,7,7_32L,NA,32L,32,0,0,8,0,1,0,4,26,0,6,38,0,3
10/22/2013,67,FALL,7,7_39R,NA,39R,16,0,0,2,0,1,0,21,18,4,1,32,2,2
10/22/2013,67,FALL,7,7_45R,NA,45R,16,0,0,0,0,2,0,18,32,0,9,49,0,0
4/30/2014,68,SPRING,1,1_10R,NA,10R,1,0,572,2,0,0,0,0,0,0,0,0,0,0
4/30/2014,68,SPRING,1,1_22R,NA,22R,0,9,467,3,0,0,0,13,0,0,0,0,1,1
4/30/2014,68,SPRING,1,1_32L,NA,32L,0,5,83,3,0,0,0,44,10,2,16,0,18,0
4/30/2014,68,SPRING,1,1_39R,NA,39R,0,16,964,1,0,0,0,0,0,0,0,0,0,0
4/30/2014,68,SPRING,1,1_45R,NA,45R,0,9,1054,2,0,0,0,0,0,0,1,0,0,0
4/30/2014,68,SPRING,2,2_10L,NA,10L,4,189,387,0,0,0,0,18,32,7,19,8,30,2
4/30/2014,68,SPRING,2,2_22L,NA,22L,4,4,42,0,0,0,0,14,79,9,0,6,48,5
4/30/2014,68,SPRING,2,2_32R,NA,32R,13,27,103,0,0,0,0,23,53,13,1,5,33,9
4/30/2014,68,SPRING,2,2_39L,NA,39L,3,25,81,0,0,0,0,26,34,4,8,6,24,6
4/30/2014,68,SPRING,2,2_45L,NA,45L,6,2,189,0,0,0,0,31,64,9,0,5,28,0
4/30/2014,68,SPRING,3,3_10R,NA,10R,7,15,67,0,0,0,0,47,67,3,0,1,42,4
4/30/2014,68,SPRING,3,3_22R,NA,22R,2,0,0,0,0,0,0,19,11,0,3,0,170,0
4/30/2014,68,SPRING,3,3_32L,NA,32L,7,4,77,0,0,0,0,36,75,8,5,4,30,5
4/30/2014,68,SPRING,3,3_39R,NA,39R,6,5,42,0,0,0,0,43,23,1,7,2,66,3
4/30/2014,68,SPRING,3,3_45L,NA,45L,6,7,53,0,0,0,0,31,52,5,15,0,72,10
4/30/2014,68,SPRING,4,4_10R,NA,10R,26,68,83,0,0,0,0,0,3,4,2,7,0,1
4/30/2014,68,SPRING,4,4_22L,NA,22L,39,62,267,0,1,0,0,10,5,6,12,7,0,0
4/30/2014,68,SPRING,4,4_32L,NA,32L,44,132,236,0,1,0,0,2,20,11,16,10,0,1
4/30/2014,68,SPRING,4,4_39L,NA,39L,32,61,164,0,1,0,0,14,47,7,19,11,5,8
4/30/2014,68,SPRING,4,4_45L,NA,45L,23,9,85,0,0,0,0,7,26,3,4,7,3,1
4/30/2014,68,SPRING,5,5_10R,NA,10R,22,26,186,0,2,0,0,0,9,7,10,18,0,4
4/30/2014,68,SPRING,5,5_22R,NA,22R,12,14,161,0,0,0,0,3,13,10,15,10,0,8
4/30/2014,68,SPRING,5,5_32L,NA,32L,11,85,349,0,0,0,0,0,1,26,2,6,0,11
4/30/2014,68,SPRING,5,5_39R,NA,39R,15,23,127,1,1,0,0,15,17,18,15,4,5,11
4/30/2014,68,SPRING,5,5_45R,NA,45R,3,0,0,0,0,0,0,25,24,25,38,1,12,12
4/30/2014,68,SPRING,6,6_10R,NA,10R,2,71,2560,0,0,0,0,18,0,0,0,4,1,1
4/30/2014,68,SPRING,6,6_22L,NA,22L,19,189,501,0,0,0,0,56,33,0,12,3,2,2
4/30/2014,68,SPRING,6,6_22R,NA,22R,2,27,1697,4,0,0,0,37,29,2,9,18,1,10
4/30/2014,68,SPRING,6,6_32L,NA,32L,8,118,1510,0,0,0,0,8,2,1,1,21,0,7
4/30/2014,68,SPRING,6,6_39L,NA,39L,9,23,1268,0,0,0,0,29,26,4,12,9,4,5
4/30/2014,68,SPRING,7,7_10R,NA,10R,6,0,0,0,0,0,0,5,15,1,4,52,2,0
4/30/2014,68,SPRING,7,7_22R,NA,22R,11,0,0,0,0,0,0,2,6,1,1,64,3,2
4/30/2014,68,SPRING,7,7_32L,NA,32L,13,0,0,1,0,0,0,11,24,3,4,40,1,1
4/30/2014,68,SPRING,7,7_39R,NA,39R,10,0,0,1,0,0,0,17,16,2,3,41,1,0
4/30/2014,68,SPRING,7,7_45R,NA,45R,11,0,0,0,0,0,0,21,52,9,21,40,1,0
11/20/2014,69,FALL,1,1_10R,NA,10R,2,2,335,0,1,0,0,0,0,0,0,0,0,0
11/20/2014,69,FALL,1,1_22R,NA,22R,0,9,342,0,0,0,0,73,0,5,0,0,6,2
11/20/2014,69,FALL,1,1_32L,NA,32L,0,2,100,5,0,0,0,162,12,9,0,0,56,12
11/20/2014,69,FALL,1,1_39R,NA,39R,0,18,1312,5,0,0,0,0,0,0,0,0,0,0
11/20/2014,69,FALL,1,1_45R,NA,45R,1,14,1092,0,0,0,0,0,0,0,0,0,0,0
11/20/2014,69,FALL,2,2_10L,NA,10L,0,126,222,0,0,0,0,51,38,5,3,8,35,5
11/20/2014,69,FALL,2,2_22L,NA,22L,3,0,27,0,0,0,0,26,53,8,0,15,52,6
11/20/2014,69,FALL,2,2_32R,NA,32R,0,17,65,0,0,0,0,50,38,7,1,7,17,10
11/20/2014,69,FALL,2,2_39L,NA,39L,0,12,239,0,0,0,0,89,157,7,3,9,51,5
11/20/2014,69,FALL,2,2_45L,NA,45L,0,9,137,0,0,0,0,22,36,0,17,4,14,3
11/20/2014,69,FALL,3,3_10R,NA,10R,0,1,14,0,0,0,0,55,10,0,12,0,49,3
11/20/2014,69,FALL,3,3_22R,NA,22R,0,1,1,0,0,0,0,32,6,5,13,0,107,0
11/20/2014,69,FALL,3,3_32L,NA,32L,0,0,17,0,0,0,0,47,35,2,0,0,57,6
11/20/2014,69,FALL,3,3_39R,NA,39R,0,11,48,0,0,0,0,96,64,8,0,1,72,2
11/20/2014,69,FALL,3,3_45L,NA,45L,0,8,37,0,0,0,0,25,15,2,24,0,56,7
11/20/2014,69,FALL,4,4_10R,NA,10R,7,88,151,0,0,0,0,1,7,2,0,14,0,6
11/20/2014,69,FALL,4,4_22L,NA,22L,0,45,185,0,0,0,0,12,13,0,8,9,0,9
11/20/2014,69,FALL,4,4_32L,NA,32L,5,74,185,0,0,0,0,0,3,6,0,11,0,6
11/20/2014,69,FALL,4,4_39L,NA,39L,3,20,66,0,0,0,0,13,37,9,7,9,0,15
11/20/2014,69,FALL,4,4_45L,NA,45L,2,48,212,0,0,0,0,5,20,8,3,2,3,6
11/20/2014,69,FALL,5,5_10R,NA,10R,1,19,171,0,0,0,0,0,10,5,6,29,0,9
11/20/2014,69,FALL,5,5_22R,NA,22R,0,19,153,2,0,0,0,0,3,9,2,13,0,9
11/20/2014,69,FALL,5,5_32L,NA,32L,1,58,289,2,0,0,0,0,1,1,4,8,0,8
11/20/2014,69,FALL,5,5_39R,NA,39R,0,27,198,0,0,0,0,7,7,0,0,0,2,2
11/20/2014,69,FALL,5,5_45R,NA,45R,1,0,0,0,0,0,0,30,65,33,9,2,26,12
11/20/2014,69,FALL,6,6_10R,NA,10R,0,35,1524,2,0,0,0,39,1,4,1,16,1,1
11/20/2014,69,FALL,6,6_22L,NA,22L,2,263,635,0,0,0,0,81,6,0,0,5,10,4
11/20/2014,69,FALL,6,6_22R,NA,22R,0,9,886,2,0,0,0,86,37,7,6,17,5,12
11/20/2014,69,FALL,6,6_32L,NA,32L,3,33,559,0,0,0,0,27,12,3,11,7,4,2
11/20/2014,69,FALL,6,6_39L,NA,39L,0,212,240,0,0,0,0,0,0,1,0,1,0,0
4/19/2015,70,SPRING,1,1_10R,NA,10R,2,4,278,1,0,0,0,23,0,0,0,0,2,0
4/19/2015,70,SPRING,1,1_22R,NA,22R,0,14,457,2,0,0,0,20,0,0,0,1,0,1
4/19/2015,70,SPRING,1,1_32L,NA,32L,0,27,98,3,0,0,0,101,5,0,0,1,70,6
4/19/2015,70,SPRING,1,1_39R,NA,39R,0,14,1075,0,0,0,0,1,0,0,0,0,0,0
4/19/2015,70,SPRING,1,1_45R,NA,45R,0,16,1103,6,1,1,0,0,0,0,0,0,0,0
4/19/2015,70,SPRING,2,2_10L,NA,10L,0,83,130,0,0,0,0,37,52,1,0,4,26,5
4/19/2015,70,SPRING,2,2_22L,NA,22L,1,2,24,0,0,0,0,21,65,0,9,4,27,6
4/19/2015,70,SPRING,2,2_32R,NA,32R,0,16,47,0,0,0,0,13,35,0,0,2,39,3
4/19/2015,70,SPRING,2,2_39L,NA,39L,0,2,58,0,0,0,0,78,96,4,1,4,50,5
4/19/2015,70,SPRING,2,2_45L,NA,45L,0,10,243,0,0,0,0,69,94,4,25,6,26,3
4/19/2015,70,SPRING,3,3_10R,NA,10R,1,1,17,0,0,0,0,47,33,2,2,2,48,0
4/19/2015,70,SPRING,3,3_22R,NA,22R,0,2,13,0,0,0,0,14,25,13,3,1,69,1
4/19/2015,70,SPRING,3,3_32L,NA,32L,1,12,60,0,0,0,0,86,91,8,17,0,45,9
4/19/2015,70,SPRING,3,3_39R,NA,39R,0,2,42,1,0,0,0,96,36,5,0,2,60,3
4/19/2015,70,SPRING,3,3_45L,NA,45L,0,12,31,0,0,0,0,75,117,1,2,2,80,6
4/19/2015,70,SPRING,4,4_10R,NA,10R,4,41,124,1,0,0,0,3,0,2,3,10,1,2
4/19/2015,70,SPRING,4,4_22L,NA,22L,0,35,206,0,0,0,0,4,7,2,4,20,1,3
4/19/2015,70,SPRING,4,4_32L,NA,32L,5,115,266,0,0,0,0,1,16,5,4,17,1,4
4/19/2015,70,SPRING,4,4_39L,NA,39L,2,71,246,0,0,0,0,25,50,15,20,16,0,16
4/19/2015,70,SPRING,4,4_45L,NA,45L,0,41,329,0,0,0,0,19,30,12,9,6,4,4
4/19/2015,70,SPRING,5,5_10R,NA,10R,4,29,261,0,0,0,0,0,18,2,2,38,0,4
4/19/2015,70,SPRING,5,5_22R,NA,22R,10,69,366,1,0,0,0,5,8,4,5,19,0,6
4/19/2015,70,SPRING,5,5_32L,NA,32L,0,106,438,1,0,0,0,0,4,2,1,9,0,8
4/19/2015,70,SPRING,5,5_39R,NA,39R,2,22,152,0,0,0,0,1,1,1,4,10,3,6
4/19/2015,70,SPRING,5,5_45R,NA,45R,1,0,0,0,0,0,0,19,46,22,17,2,9,26
4/19/2015,70,SPRING,6,6_10R,NA,10R,0,26,1509,0,0,0,0,35,1,1,2,10,1,0
4/19/2015,70,SPRING,6,6_22L,NA,22L,6,153,633,1,0,0,0,42,16,0,0,4,6,2
4/19/2015,70,SPRING,6,6_22R,NA,22R,0,11,870,1,0,0,0,51,23,5,18,19,3,14
4/19/2015,70,SPRING,6,6_32L,NA,32L,4,123,1705,2,0,0,0,11,0,1,0,15,0,1
4/19/2015,70,SPRING,6,6_39L,NA,39L,11,29,1022,3,0,0,0,75,66,0,0,11,5,6
4/19/2015,70,SPRING,7,7_10R,NA,10R,5,5,83,0,0,0,0,37,32,35,11,64,7,5
4/19/2015,70,SPRING,7,7_22R,NA,22R,3,47,124,0,0,0,0,13,4,14,0,58,6,0
4/19/2015,70,SPRING,7,7_32L,NA,32L,0,19,118,1,0,0,0,22,45,66,24,40,2,4
4/19/2015,70,SPRING,7,7_39R,NA,39R,2,5,76,1,0,0,0,39,57,108,3,28,13,2
4/19/2015,70,SPRING,7,7_45R,NA,45R,1,10,72,2,0,0,0,21,55,8,1,47,4,1
10/21/2015,71,FALL,1,1_10R,NA,10R,0,0,128,8,0,0,0,56,0,0,0,3,0,0
10/21/2015,71,FALL,1,1_22R,NA,22R,0,4,108,1,0,0,0,93,0,0,0,0,0,0
10/21/2015,71,FALL,1,1_32L,NA,32L,0,0,44,14,0,0,0,272,0,4,0,2,12,4
10/21/2015,71,FALL,1,1_39R,NA,39R,1,1,108,0,0,0,0,5,0,0,0,0,0,0
10/21/2015,71,FALL,1,1_45R,NA,45R,0,3,39,35,0,0,0,0,0,0,0,0,0,0
10/21/2015,71,FALL,2,2_10L,NA,10L,0,106,238,0,0,0,0,46,53,0,0,6,31,3
10/21/2015,71,FALL,2,2_22L,NA,22L,0,1,71,0,0,0,0,13,73,1,0,0,29,6
10/21/2015,71,FALL,2,2_32R,NA,32R,0,31,144,0,0,0,0,10,36,0,4,3,25,2
10/21/2015,71,FALL,2,2_39L,NA,39L,0,13,156,43,0,0,0,75,125,0,14,2,50,7
10/21/2015,71,FALL,2,2_45L,NA,45L,0,3,109,0,0,0,0,45,73,1,4,6,15,3
10/21/2015,71,FALL,3,3_10R,NA,10R,0,0,42,0,0,0,0,63,46,10,4,0,43,0
10/21/2015,71,FALL,3,3_22R,NA,22R,0,0,11,0,0,0,0,36,9,0,7,0,154,0
10/21/2015,71,FALL,3,3_32L,NA,32L,0,5,38,0,0,0,0,49,52,6,19,2,54,5
10/21/2015,71,FALL,3,3_39R,NA,39R,0,3,57,0,0,0,0,122,36,9,0,0,70,5
10/21/2015,71,FALL,3,3_45L,NA,45L,0,25,125,0,0,0,0,71,137,0,12,0,55,4
10/21/2015,71,FALL,4,4_10R,NA,10R,2,69,160,0,0,0,0,9,26,4,2,13,3,3
10/21/2015,71,FALL,4,4_22L,NA,22L,0,52,262,0,0,0,0,9,25,0,0,13,0,0
10/21/2015,71,FALL,4,4_32L,NA,32L,2,57,181,0,0,0,0,2,9,0,6,21,2,0
10/21/2015,71,FALL,4,4_39L,NA,39L,0,77,291,0,0,0,0,20,81,3,21,15,0,13
10/21/2015,71,FALL,4,4_45L,NA,45L,0,62,471,0,0,0,0,12,35,0,2,2,7,6
10/21/2015,71,FALL,5,5_10R,NA,10R,1,30,296,2,0,0,0,1,6,0,0,22,0,5
10/21/2015,71,FALL,5,5_22R,NA,22R,0,38,183,0,0,0,0,3,0,0,0,3,0,5
10/21/2015,71,FALL,5,5_32L,NA,32L,0,40,263,0,0,0,0,0,1,0,0,4,0,3
10/21/2015,71,FALL,5,5_39R,NA,39R,1,43,147,0,0,0,0,9,15,0,3,4,6,2
10/21/2015,71,FALL,5,5_45R,NA,45R,1,2,26,1,0,0,0,17,34,0,5,0,23,8
10/21/2015,71,FALL,6,6_10R,NA,10R,0,32,1270,2,0,0,0,46,2,1,0,12,1,0
10/21/2015,71,FALL,6,6_22L,NA,22L,1,241,868,0,0,0,0,7,0,0,0,0,0,0
10/21/2015,71,FALL,6,6_22R,NA,22R,0,7,520,0,0,0,0,76,33,4,0,22,3,10
10/21/2015,71,FALL,6,6_32L,NA,32L,2,232,639,0,0,0,0,11,4,0,0,13,0,0
10/21/2015,71,FALL,6,6_39L,NA,39L,0,14,790,1,0,0,0,70,28,0,0,7,12,5
5/1/2016,72,SPRING,1,1_10R,NA,10R,0,0,0,3,0,0,0,96,2,1,1,0,0,1
5/1/2016,72,SPRING,1,1_22R,NA,22R,0,3,34,5,0,0,0,115,4,6,17,0,0,1
5/1/2016,72,SPRING,1,1_32L,NA,32L,0,0,0,17,0,0,0,396,3,0,0,3,11,4
5/1/2016,72,SPRING,1,1_39R,NA,39R,1,6,44,11,0,0,0,12,2,10,0,0,0,15
5/1/2016,72,SPRING,1,1_45R,NA,45R,0,2,11,18,0,0,0,8,2,13,0,0,0,7
5/1/2016,72,SPRING,2,2_10L,NA,10L,1,69,285,0,0,0,0,39,40,123,0,3,10,10
5/1/2016,72,SPRING,2,2_22L,NA,22L,0,4,82,0,0,0,0,31,67,150,0,1,10,23
5/1/2016,72,SPRING,2,2_32R,NA,32R,0,29,138,0,0,0,0,25,26,345,0,2,7,7
5/1/2016,72,SPRING,2,2_39L,NA,39L,0,12,154,0,0,0,0,97,109,80,360,5,18,19
5/1/2016,72,SPRING,2,2_45L,NA,45L,0,10,197,0,0,0,0,66,85,82,147,4,14,5
5/1/2016,72,SPRING,3,3_10R,NA,10R,0,4,71,0,0,0,0,44,44,103,64,0,32,14
5/1/2016,72,SPRING,3,3_22R,NA,22R,0,0,0,0,0,0,0,18,40,182,102,0,38,16
5/1/2016,72,SPRING,3,3_32L,NA,32L,0,11,100,0,0,0,0,71,62,256,0,2,21,8
5/1/2016,72,SPRING,3,3_39R,NA,39R,0,2,47,0,0,0,0,94,31,63,0,1,51,0
5/1/2016,72,SPRING,3,3_45L,NA,45L,0,19,107,0,0,0,0,74,60,136,0,1,57,0
5/1/2016,72,SPRING,4,4_10R,NA,10R,2,89,165,0,0,0,0,1,3,3,0,10,1,0
5/1/2016,72,SPRING,4,4_22L,NA,22L,0,51,237,0,0,0,0,9,17,0,3,12,1,0
5/1/2016,72,SPRING,4,4_32L,NA,32L,0,66,217,0,0,0,0,2,13,0,0,11,0,4
5/1/2016,72,SPRING,4,4_39L,NA,39L,2,42,272,0,0,0,0,4,16,2,4,16,2,0
5/1/2016,72,SPRING,4,4_45L,NA,45L,0,35,168,0,0,0,0,1,6,1,0,14,0,1
5/1/2016,72,SPRING,5,5_10R,NA,10R,2,22,275,1,0,0,0,1,5,5,30,12,0,0
5/1/2016,72,SPRING,5,5_22R,NA,22R,1,37,345,1,0,0,0,2,9,14,57,6,0,7
5/1/2016,72,SPRING,5,5_32L,NA,32L,0,49,126,0,0,0,0,0,8,10,0,3,0,1
5/1/2016,72,SPRING,5,5_39R,NA,39R,1,31,97,2,1,0,0,7,1,53,3,4,0,2
5/1/2016,72,SPRING,5,5_45R,NA,45R,0,1,4,1,0,0,0,28,22,73,2,1,13,13
5/1/2016,72,SPRING,6,6_10R,NA,10R,2,12,504,1,0,0,0,20,0,1,0,19,1,0
5/1/2016,72,SPRING,6,6_22L,NA,22L,2,202,681,0,0,0,0,1,0,0,0,0,0,0
5/1/2016,72,SPRING,6,6_22R,NA,22R,0,3,238,1,0,0,0,29,26,3,0,16,1,6
5/1/2016,72,SPRING,6,6_32L,NA,32L,0,54,398,0,0,0,0,4,2,2,3,13,0,0
5/1/2016,72,SPRING,6,6_39L,NA,39L,0,11,209,0,0,0,0,39,14,1,7,11,8,5
5/1/2016,72,SPRING,7,7_10R,NA,10R,0,32,269,1,0,0,0,16,32,7,1,71,0,3
5/1/2016,72,SPRING,7,7_22R,NA,22R,1,81,452,0,0,0,0,11,3,21,30,49,2,2
5/1/2016,72,SPRING,7,7_32L,NA,32L,2,46,466,0,0,0,0,38,27,58,11,21,0,3
5/1/2016,72,SPRING,7,7_39R,NA,39R,0,73,429,0,0,0,0,15,8,38,25,35,0,0
5/1/2016,72,SPRING,7,7_45R,NA,45R,1,40,350,0,0,0,0,52,51,77,27,47,6,2
9/27/2016,73,FALL,1,1_10R,NA,10R,0,0,0,0,0,0,0,59,0,1,0,0,0,2
9/27/2016,73,FALL,1,1_22R,NA,22R,0,0,4,4,0,0,0,78,0,2,1,3,0,5
9/27/2016,73,FALL,1,1_32L,NA,32L,0,0,0,19,0,0,0,197,0,1,0,3,4,3
9/27/2016,73,FALL,1,1_39R,NA,39R,0,0,103,32,0,0,0,0,1,5,1,1,0,26
9/27/2016,73,FALL,1,1_45R,NA,45R,0,0,4,6,0,0,0,8,0,2,0,4,0,17
